Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-12-26 13:00:00,1.4073670396061002,1130.0,105.79703460954102,5.8,803.0,267.0,772.0,127.0,1230.0,975.0,13.9,60.9,0.9644
2004-12-26 14:00:00,0.4769827971137133,991.0,85.21335156176583,2.7,632.0,123.0,981.0,88.0,1114.0,637.0,14.9,57.9,0.8530415327062488
2004-12-26 15:00:00,1.117806525785601,988.0,86.75115837797497,2.2,596.0,68.0,1056.0,57.0,1118.0,541.0,14.8,63.5,1.0592
2004-12-26 16:00:00,1.8768823617457862,1163.0,116.32958521896828,5.8,801.0,186.0,772.0,99.0,1288.0,876.0,13.6,68.9,1.0699
2004-12-26 17:00:00,1.8893162843166464,1226.0,119.72778717026043,6.9,853.0,321.0,769.4916799382223,129.0,1307.0,1029.0,13.6,68.9,1.0661
2004-12-26 18:00:00,2.2185022017662663,1286.0,139.42977971835566,8.413035440277078,942.0,343.0,687.0,137.0,1362.0,1103.0,13.5,67.1,1.0357
2004-12-26 19:00:00,3.162829272928053,1423.0,159.91049877724615,14.0,1116.0,550.0,553.0,146.0,1518.7251221368624,1369.0,12.3,75.4,1.0768
2004-12-26 20:00:00,3.414573257027217,1408.0,140.77603958941842,13.1,1088.0,598.0,560.0,139.0,1504.0,1381.0,11.7,80.0,1.0938
2004-12-26 21:00:00,2.6483987681766132,1273.6177966372957,109.2203722861062,7.2,866.0,390.0,700.0,128.0,1342.0,1094.0,11.8,82.7,1.1381
2004-12-26 22:00:00,1.1912637039546072,985.0,94.7101895773275,3.8,701.0,159.0,877.0,106.0,1187.0,835.0,11.8,77.5,1.0741
2004-12-26 23:00:00,1.509001698981892,1113.0,112.95804954099619,5.2,776.0,193.0,850.1002433954898,114.0,1217.0,881.0,12.0,72.3,1.0095
2004-12-27 00:00:00,2.0160775490794145,1178.0,99.3727171592928,7.4,873.0,316.0,876.7594229513459,137.0,1328.0,987.0,11.2,79.6,1.0587
2004-12-27 01:00:00,1.8654943246215554,1024.0,114.78519462550344,3.795971111226496,705.0,199.0,876.0,114.0,1168.0,807.0,11.5,74.2,1.0063
2004-12-27 02:00:00,1.8993620721657025,954.0,105.29384215258602,2.7,630.0,134.0,988.0,92.0,1197.6133220759236,664.0,11.6,68.9,0.9411
2004-12-27 03:00:00,1.8802693064182459,875.0,5.126822653695058,1.5,548.0,285.74665396650244,1165.0,125.01783395474678,1049.0,525.0,11.5,67.4,0.9106
2004-12-27 04:00:00,0.6252427391341018,877.0,60.55290922165673,1.3,526.0,63.0,1160.6097025559254,55.0,1023.0,497.67442814185154,11.7,64.6,0.8888
2004-12-27 05:00:00,-0.3050692286876435,804.4327217820471,86.81870765507436,0.7,465.0,50.0,1322.0,46.0,978.0,433.0,11.9,61.1,0.8527
2004-12-27 06:00:00,-0.08959605751628263,862.0,88.75697011811812,1.4,535.0,93.0,1193.0,67.0,1020.0,524.0,12.5,57.3,0.8269
2004-12-27 07:00:00,0.676127924328308,938.0,94.92599287229686,3.0,653.0,161.0,970.0,95.0,1100.0,747.0,12.3,60.1,0.7640053891172698
2004-12-27 08:00:00,1.7303776151112937,1205.0,123.75364933643138,9.1,943.0,368.0,688.0,133.0,1361.0,1052.0,11.5,68.7,0.9302
2004-12-27 09:00:00,1.7595191502904532,1171.0,131.68826762519438,10.0,978.0,344.0,637.0,138.0,1374.0,1092.0,12.5,63.2,0.9113
2004-12-27 10:00:00,1.4132879289003324,1131.0,103.47851154955093,8.6,926.0,288.0,684.0,127.0,1324.0,1036.0,12.9,63.2,0.9335
2004-12-27 11:00:00,1.148143859332321,1074.0,109.38349839432209,6.4,832.0,244.0,748.0,119.0,1230.0,934.0,13.5,59.9,0.9261
2004-12-27 12:00:00,1.0629870705092068,1062.0,118.81937043825235,7.730158966007318,822.0,224.0,764.0,113.0,1228.0,917.0,13.4,61.3,0.9379
2004-12-27 13:00:00,1.3092884071101754,1045.0,147.66081022510537,5.7,800.0,206.0,796.0,109.0,1193.0,839.0,14.4,57.1,0.9309
2004-12-27 14:00:00,1.6591778591611681,1034.0,112.53266664672617,6.684809809739542,763.0,163.0,840.0,97.0,1192.0,733.7559784422979,15.0,57.2,0.9698
2004-12-27 15:00:00,1.2305749706860158,1186.0,123.42610988432155,8.0,899.0,296.0,695.0,117.0,1332.0,926.0,12.4,72.6,1.0422
2004-12-27 16:00:00,2.05118380356185,1256.0,88.13478368559736,10.5,996.0,386.0,625.0,132.0,1417.0,1104.0,12.8,73.6,1.0851
2004-12-27 17:00:00,1.93257365294662,1138.0,118.98473544139605,7.175142280094371,854.0,262.0,735.0,117.0,1276.0,911.0,13.3,68.2,1.0356
2004-12-27 18:00:00,1.6318076240156312,1138.0,158.88842017338712,7.8,891.0,212.0,721.0,110.0,1295.0,918.0,13.4,66.6,1.0187
2004-12-27 19:00:00,1.788957240360367,1114.0,155.2709119802051,6.5909979593617365,899.0,245.0,710.0,119.0,1279.0,948.0,13.3,63.6,0.9661
2004-12-27 20:00:00,2.0948868286676685,1107.0,145.4337699759668,8.1,905.0,263.0,705.0,116.0,1288.0,966.0,12.9,62.4,0.9258
2004-12-27 21:00:00,1.8024467187511335,1083.7816246349505,146.64824900423253,7.5,876.0,300.0,706.0,123.0,1198.1349370848259,1057.0,12.4,64.7,0.9266
2004-12-27 22:00:00,1.1538697722336724,1090.0,157.44490975104605,6.0,825.7924863027134,242.0,753.0,117.0,1213.0,1001.0,12.1,65.6,0.9222
2004-12-27 23:00:00,0.678895477757921,954.0,184.91842389015582,3.2,665.0,152.0,916.0,100.0,1045.7236023932967,856.5292743745723,11.3,69.8,0.932
2004-12-28 00:00:00,0.7053470212775697,987.0,114.95906698130712,4.1,715.0,165.0,884.0,101.0,1104.2647701898445,797.0,9.698954763033415,73.71202172733152,0.9001
2004-12-28 01:00:00,0.8697714700964856,969.0,119.0703523206636,3.1,659.0,213.8596699674208,945.0,111.34721153184925,1082.0,691.0,11.1,65.3,0.8601
2004-12-28 02:00:00,0.7023248616631326,939.0,88.63655434955358,2.9,648.0,188.23464508532865,949.0,100.07499008103866,1084.0,834.7994762858482,10.2,66.9,0.8323
2004-12-28 03:00:00,0.6031043880447482,961.0,137.00727020327975,3.0,654.0,161.5613836739542,937.2653194271019,100.27768510441643,1084.0,755.0,9.5,70.1,0.8343
2004-12-28 04:00:00,0.4945678475982782,916.0,107.2582566924907,2.5,648.9453198478049,177.43604922180347,962.0,100.28599744611016,1064.0,788.9108716545106,9.8,69.4,0.8397
2004-12-28 05:00:00,-0.21384908866378805,835.0,36.95727832406813,0.9,484.0,73.9944744094195,1129.9222978398466,66.43044023281746,961.0,432.0,10.7,67.10712120723603,0.802
2004-12-28 06:00:00,-0.2462147651213642,885.0,37.551032668113166,1.8,572.0,79.84771494496286,1081.0,87.96556034425325,1031.0,612.0,10.4,64.8,0.8138
2004-12-28 07:00:00,1.3561304507639687,1088.0,95.98102349367932,6.6,839.0,335.9681129197138,760.0,115.82716265285268,1236.0,951.0,9.7,73.1,0.8772
2004-12-28 08:00:00,2.8864784140037183,1358.0,138.8515835813495,15.3,1158.0,471.7740378922124,529.0,147.2141134726428,1537.0,1326.0,9.3,77.0,0.9018
2004-12-28 09:00:00,4.401834365421608,1456.0,186.18073615860243,23.4,1389.0,665.377222158084,443.0,177.7892842600079,1808.0,1504.0,9.1,77.1,0.8947
2004-12-28 10:00:00,3.6833168214012426,1317.6787898412385,159.3018961668611,15.3,1159.0,565.9934388614372,545.0,168.15967920723256,1493.0,1326.0,10.6,67.9,0.8666
2004-12-28 11:00:00,2.0642669663689284,1092.0,77.34557000934936,9.2,946.0,360.7043558529456,691.0,125.9999450007445,1234.0,1043.0,12.7,56.7,0.8304
2004-12-28 12:00:00,2.1927355849910684,1111.0,108.19717233975985,10.4,993.0,401.8075943330324,662.0,144.4378167951237,1287.0,1058.0,13.0,53.9,0.8029
2004-12-28 13:00:00,2.93750348954727,1177.0,141.90778307696678,14.8,1143.0,468.7719029654644,574.0,151.6288257069778,1443.0,1205.0,13.9,49.0,0.7727
2004-12-28 14:00:00,3.0747248870561457,1199.0,146.10137932835417,14.6,1138.0,484.3403751024557,598.286896082815,161.73176807531104,1452.0,1213.1615248614376,14.4,46.298248350721096,0.727667260406178
2004-12-28 15:00:00,2.271630424474101,1121.0,119.31982652753155,10.7,1003.0,402.70328611256707,656.0,149.86955694356587,1323.0,1058.0,14.3,48.6,0.79
2004-12-28 16:00:00,2.859595512041527,1252.0,162.34339301288966,15.5,1164.0,404.7773340827579,559.0,140.87389077030122,1474.0,1257.0,13.6,52.8,0.8177
2004-12-28 17:00:00,2.982760487965286,1233.0,170.852741114704,14.9,1144.0,426.0795468655066,617.2859232262231,147.29043129378752,1436.0,1271.0,13.315502665104443,50.66025785364425,0.7864550451761133
2004-12-28 18:00:00,3.3466927163230187,1193.0525139258534,148.563201250784,12.4,1063.0,522.5405141551066,616.0,177.65647739083096,1370.0,1214.0,12.4,59.3,0.853
2004-12-28 19:00:00,3.0276443450687354,1193.0,150.53202582436361,11.2,1020.0,472.644661883896,645.0,168.27063519133276,1340.0,1135.0,12.1,61.5,0.8677
2004-12-28 20:00:00,2.8301381683155653,1195.0,140.24429833190595,11.3,1026.0,420.4000007920646,661.1334661494964,161.64323238637465,1342.0,1150.0,12.0,60.8,0.852
2004-12-28 21:00:00,3.4307291331792618,1301.0,199.6868806754411,12.9,1080.0,366.49055440662005,579.0,179.87552375146208,1435.0,1248.0,11.0,73.8,0.9677
2004-12-28 22:00:00,2.6477298131499354,1126.0,154.7652527794279,6.4,832.282388938827,265.2019861246264,722.0,155.1684144382153,1250.0,955.0,6.94871846892987,82.9,0.99
2004-12-28 23:00:00,1.9016378693410518,1013.0,108.6391836670031,3.6,687.0,189.9471145603509,872.0,116.65786705029892,1135.0,726.0,8.6,83.5,0.9372
2004-12-29 00:00:00,1.4615045769717985,982.0,89.88898679488919,2.9,645.0,108.10696861373845,922.0,94.0415013844924,1107.0,708.0,8.7,83.0,0.9393
2004-12-29 01:00:00,1.0352764456677659,970.0,72.06461046717496,2.4361955518286527,642.0,96.43557741465492,922.0,87.0318064609832,1178.4419506966005,704.0,5.594169152858202,81.2,0.9214
2004-12-29 02:00:00,0.7755477644928888,959.0,93.58309630446658,1.7259204399319739,625.4022734413561,103.76384303003226,958.0,72.64205816508655,1107.0,667.0,8.9,79.0,1.0169414860005093
2004-12-29 03:00:00,1.0313311566098933,925.0,67.19407445951748,2.2,598.0,218.40739803301545,978.0,87.47119085361241,1079.0,662.0,9.0,76.5,0.8828
2004-12-29 04:00:00,0.3519183828173964,847.0,21.56480286276522,1.0,502.0,212.94388507037135,1198.0,90.22716070575873,1020.0,593.0680010179592,9.0,75.8,0.8721
2004-12-29 05:00:00,0.3960525631751788,885.0,5.387344409726069,1.4032151121041068,614.5569469747571,210.50432719936762,1006.3204109985877,87.90367790744197,1036.0,529.0,6.603336047162928,73.9,0.8576
2004-12-29 06:00:00,0.29910456775955585,883.0,48.66042828677942,1.6,549.0,110.70881833752507,1019.0,78.31247540484695,1025.0,607.0,9.4,70.9,0.8386
2004-12-29 07:00:00,0.36156405303877537,892.0,94.95908473666088,2.0,587.0,73.2496216378155,1070.0,73.09723977824356,1041.0,703.7018449336049,10.1,65.9,0.8148
2004-12-29 08:00:00,0.6895284527384367,970.0,114.2149318804652,3.4,678.0,161.16266597818927,916.0,97.652539160916,1101.0,732.0,10.1,64.6,0.7967
2004-12-29 09:00:00,0.2563795016256134,935.8870304720169,133.27987419951586,2.9,644.0,82.52309005398052,1028.3427551804994,100.09551376059238,1036.0,697.0,9.3,64.7,0.7575
2004-12-29 10:00:00,-0.3190923803551313,919.0,153.72805758956943,3.0,652.0,-90.78670706217778,1076.0815686293085,83.62884535177126,1045.0,712.0,9.9,61.3,0.7499
2004-12-29 11:00:00,0.19403557524276804,1014.7206777755691,167.14277062748096,3.3,668.0,15.384116009414953,937.0,102.34773393998222,1054.0,611.8265029524761,10.6,59.9,0.7674
2004-12-29 12:00:00,0.36680104360620813,938.0,163.08273367513976,3.9882784802497664,729.0,49.37614866838439,874.0,109.88134431459319,1060.0,702.0,11.1,55.3,0.7325
2004-12-29 13:00:00,0.6320025461117349,971.0,179.4400566293365,5.5,786.0,119.00348170191036,812.0,109.33246884547606,1086.0,796.0,12.0,49.3,0.69
2004-12-29 14:00:00,0.4987767606654294,914.0,174.6669257385488,4.5,739.0,141.96757541212656,870.0,111.16812266903318,1029.4414577373223,754.4592177268853,11.6,46.8,0.6397
2004-12-29 15:00:00,1.1756262931793091,892.0,206.96786479082755,4.1,822.6239680150629,170.08553326788834,918.0,115.33765698188476,1019.0,635.0,12.0,44.0,0.6169
2004-12-29 16:00:00,1.1938592478618126,913.0,154.94921441903347,4.5,735.0,231.36406654520667,905.0,139.99577719775365,1024.0,706.0,11.8,44.3,0.6141
2004-12-29 17:00:00,1.5754736225784436,928.0,183.89887082346513,4.9,759.0,244.15501938760372,871.0,143.35442264461514,1040.0,775.0,10.946861995349366,45.4,0.6063
2004-12-29 18:00:00,2.2170950278395254,1035.0,147.14007996519027,7.180206395136166,941.0,296.3438336060803,734.0,158.65281056852837,1148.9630411832622,965.0,11.3,44.1,0.6630864782860171
2004-12-29 19:00:00,2.2767451418512916,1033.0,158.07576653542577,9.0,939.0,313.67351543859854,729.0,156.15796085181066,1137.463584001866,979.0,11.2,45.1,0.5971
2004-12-29 20:00:00,2.3190425556227887,990.0,144.16595295490308,7.2,865.0,305.6268899905265,764.0,138.5794731530567,1130.0,877.818966179736,10.8,47.3,0.6122
2004-12-29 21:00:00,1.612195760909368,934.0,186.5788907526554,4.7,750.0,212.2934134900998,891.0,107.59819991382929,1035.0,798.0,10.7,47.7,0.72572823666939
2004-12-29 22:00:00,1.4675866830568745,881.0,168.3913296531424,3.3,670.0,180.1021448838274,826.4745794168297,122.6405208460598,978.0,697.0,10.5,46.9,0.5956
2004-12-29 23:00:00,0.7947640481610949,855.0,140.73380011288262,2.7,631.0,134.63566356705599,1033.0,111.26525087908242,932.0,626.0,10.2,45.4,0.5706873683935774
2004-12-30 00:00:00,0.7890134594133669,832.0,116.69060381056386,2.2,598.0,74.25982373677851,1087.793516336419,91.96240977189586,952.9913639586676,537.0,9.7,46.0,0.5546
2004-12-30 01:00:00,0.16363106750963619,848.0,111.87130318748149,2.66591623992323,644.4980921052913,41.61650092630077,1057.0,113.40496082380527,929.0,574.0,9.8,45.2,0.5489
2004-12-30 02:00:00,0.5431623631556173,806.0,99.44453573752043,1.8,687.8812405999006,140.72364180374922,1163.0,112.16483914764194,906.0034542273216,490.0,9.4,45.4,0.5355
2004-12-30 03:00:00,0.7323647864174927,796.0,97.13631107056042,1.5,545.0,122.61722225601295,1210.0,106.3783879872922,853.0,450.0,9.3,44.0,0.5137019728648085
2004-12-30 04:00:00,0.8304856389454602,777.0,100.71458951910856,0.9,493.0,167.51482529156812,1247.0,64.09731401571023,828.0,438.0,8.8,45.2,0.5134
2004-12-30 05:00:00,0.6939167622230478,785.0,96.32700801117643,2.6851482483533884,505.0,162.22025729571413,1226.0,83.56665712061289,829.0,624.7904200875016,8.7,45.6,0.5128
2004-12-30 06:00:00,1.066611482260952,766.0,79.13357925281306,0.7,470.0,228.43299433921194,1317.0,73.9916815964036,810.0,404.0,8.5,44.8,0.498
2004-12-30 07:00:00,1.0783931119502894,808.0,113.47190967114518,1.4,534.0,210.36803140528093,1243.0,81.95195063989817,998.6073164241476,480.0,8.7,43.4,0.4905
2004-12-30 08:00:00,1.9703148253298863,975.0,118.30399817882022,5.564510074623197,822.0,338.2934909756788,852.0,98.06141525921726,1123.654959532112,876.0,8.5,43.6,0.4865
2004-12-30 09:00:00,1.8451677695002016,943.0,129.58007715979943,6.1,816.0,360.22978767572823,828.0,105.8456556402352,1033.0,868.0,8.8,42.0,0.4773
2004-12-30 10:00:00,2.01417584697344,927.6308944433291,91.44211862453355,5.0,764.0,335.51133186050623,920.0,103.59371862805386,946.0,740.0,10.8,35.1,0.4549
2004-12-30 11:00:00,1.7094418793663788,861.0,35.29214415242133,5.888244203686201,716.0,390.6530515886482,973.0,96.36083852611779,921.0,628.0,11.7,34.525083315587274,0.4712
2004-12-30 12:00:00,1.5195495969374744,881.0,81.6015899745607,4.4,734.0,362.4087544203632,961.0,108.77445018812111,925.0,636.0,12.6,36.594167531709616,0.4613
2004-12-30 13:00:00,1.6537505042361982,855.0,98.0169990208938,4.6,741.0,321.45148889137573,965.0,111.63535924424409,913.0554770766479,616.0,12.5,30.3,0.44621219731775785
2004-12-30 14:00:00,1.2717985962495824,855.0,99.83313145434872,4.3,725.0,236.59795729460774,983.0,107.62349953572378,898.0,613.0,11.4,32.8,0.4424
2004-12-30 15:00:00,1.2344825034945108,844.0,137.37799099856954,1.4431788633749658,689.0,197.21027873044156,1040.0,129.32632733596427,867.0,545.0,12.1,31.1,0.4383
2004-12-30 16:00:00,1.761270999115044,900.0,156.3922257607045,5.6,794.0,267.5284891764595,906.0,131.1903585348668,930.0,710.0,12.3,29.7,0.4226
2004-12-30 17:00:00,1.6536639733148941,922.3938312435853,169.19957948257726,4.8,751.0,249.74204942017437,906.4567388044269,132.45093626205127,1030.130075395349,661.0,9.8,36.4,0.4414
2004-12-30 18:00:00,2.3241099760171973,994.0,163.9489944114569,8.1,903.0,286.8896943487672,781.0,132.7615548982707,1079.0,922.0,9.3,40.8,0.34165536144167274
2004-12-30 19:00:00,1.916903338636847,957.581208916472,143.5703494221357,5.2,774.0,271.4631636843026,883.0,139.19563506527567,1008.0735714212319,812.8499732084065,8.6,45.1,0.5038
2004-12-30 20:00:00,2.490220349266687,1078.0,150.89679408806353,10.2,987.0,345.52120087415057,801.0285722920302,160.24278447437524,1152.0,1015.0,9.3,41.7,0.4884
2004-12-30 21:00:00,1.8920712258101502,985.1167797789439,162.99226177843659,5.5,788.0,300.90553906612223,892.6197322887178,129.87852703448993,1018.0,876.0,8.7,44.3,0.4998
2004-12-30 22:00:00,1.1020869602081325,882.0,139.72501609059088,3.1,660.0,293.1607249174554,991.0,99.57420947445141,922.0,727.0,8.0,47.6,0.5113
2004-12-30 23:00:00,1.2459811512093233,924.0,182.16707063346882,4.2,724.0,272.6622284541128,946.0,101.22024224064282,969.0,781.0,7.7,49.46190051309363,0.4975
2004-12-31 00:00:00,0.9148608513827827,987.0,176.16496366697405,6.2,823.0,169.621943315784,827.0,71.59523003054584,1027.0,893.0,7.2,50.2,0.5118
2004-12-31 01:00:00,0.9487784497457956,978.3055750074666,173.57212079562424,4.8,752.0,183.08857995541382,889.0,77.4557359855279,981.0,820.0,8.218708846558478,50.3,0.5029
2004-12-31 02:00:00,0.7595235176106359,861.0,188.55306141702442,3.0,654.0,204.13788089307724,995.0,88.90082983466931,919.0,786.7579318557832,6.7,50.7,0.4998
2004-12-31 03:00:00,0.4712537261733527,783.0,66.46071736934371,1.2,522.0,142.73599753508364,1241.0,67.67559419062152,832.0,458.0,7.6,46.4,0.4869
2004-12-31 04:00:00,0.7324358090379812,744.0,-1.9186029570535368,0.4,431.0,28.556200162170057,1539.0,43.04952309406944,778.0,345.0,7.4,45.7,0.4714
2004-12-31 05:00:00,0.7638404882657122,753.0,54.130099277791885,0.4,426.0,24.53230133087743,1568.0,43.94083349306641,792.0,337.0,6.9,49.3,0.4913
2004-12-31 06:00:00,1.6285619501428867,787.0,118.2545107226364,3.613588851204674,452.0,135.75726936105525,1400.0,57.126531068749365,823.0,370.0,7.8,48.1,0.5095
2004-12-31 07:00:00,1.0235673111617918,812.2092203328685,133.3554238143541,1.1,506.0,107.56203453300806,1221.0,55.718184204859455,871.0,466.0,8.1,47.8,0.5157
2004-12-31 08:00:00,0.8627202395733109,840.0,147.37901793404234,2.7674041506799494,552.0,106.19213097940792,1152.0,57.16310814220257,893.0,510.0,8.5,46.7,0.5191
2004-12-31 09:00:00,0.7810388533109134,897.0,173.85267624266834,3.1,656.0,104.91208995641023,953.0,84.00343039244595,964.0,641.0,8.9,44.1,0.4136392218296441
2004-12-31 10:00:00,1.6460764180324277,989.0,197.16683357956754,5.6,793.0,259.17450387548394,815.0,121.55208431687043,1028.7835006679932,862.0,11.115717503763396,42.5,0.5038
2004-12-31 11:00:00,1.2006652837189706,909.0,206.59099406719105,3.98609486453143,737.0,217.98144323463458,909.0,111.71675042289883,941.0,753.0,10.8,36.3,0.4712
2004-12-31 12:00:00,0.7011887821209108,905.7924303986103,192.50432442661867,2.2629784571304814,651.9417640440461,148.62909071675537,1002.0,87.80762853128896,883.0,589.0,11.9,30.6,0.4264
2004-12-31 13:00:00,1.3414090905936271,924.0,164.42292694835774,5.1181262904720715,821.0,246.23264071985915,899.0,129.8043413412496,1056.1145595839582,704.0,12.2,29.7,0.4205
2004-12-31 14:00:00,1.2003866911186494,912.0,164.9302527647142,5.267921411673268,794.0,274.7923513751959,885.0,150.22607597702822,943.0,731.0,12.0,31.1,0.434
2004-12-31 15:00:00,1.3359123716680303,872.0,167.96770823885416,4.1,717.7571857375269,266.4174721597978,986.670135244561,147.8721359008825,882.0,592.0,12.7,28.4,0.416
2004-12-31 16:00:00,1.924956945493343,904.204466055683,171.49631985467883,5.6,794.0,284.3107211123866,907.0,157.6688876204031,946.0,740.0,13.3,27.5,0.4185
2004-12-31 17:00:00,2.298085770502214,962.0,176.61898802974596,7.6,883.0,342.016575709481,818.0,175.6279293621405,996.0,896.0,11.4,30.8,0.4148
2004-12-31 18:00:00,2.5504443303682707,1049.3052269930263,193.52794054195752,6.1,817.0,367.97406691381246,883.0,181.1442057010346,942.0,854.0,9.8,34.0,0.4112
2004-12-31 19:00:00,2.6418349548096494,930.0,177.82908680347356,5.3,781.0,345.33908227721076,1027.855356390078,173.31447609684068,906.0,866.0,11.268223387323461,33.6,0.3958
2004-12-31 20:00:00,1.5457043539078734,962.0,128.40933953282826,5.3,780.0,281.4171826688601,919.0,167.84064319593026,909.0,884.0,9.6,39.40429995304274,0.3871
2004-12-31 21:00:00,1.8546453798944778,974.0,111.63728310664561,5.5,775.7196933677706,308.6943390674694,915.0,151.1587277270983,895.0,951.0,7.711452242747857,44.15138075768491,0.3766
2004-12-31 22:00:00,1.2872455501394762,1055.0,21.327433363457033,5.6,699.5018863600743,255.00651835581994,845.0,135.99275735255995,936.0,822.3748045570433,9.1,37.2,0.431
2004-12-31 23:00:00,1.850010645734131,1003.0,49.487052430304956,3.963499686166995,744.0,270.08897841063964,882.0,141.02490692744718,899.0,930.1044319501318,7.8,38.4,0.4085
2005-01-01 00:00:00,2.04797655453267,1046.0,71.9619784105969,4.2,724.0,313.5729231208137,873.6390449063318,145.13011187883356,898.0,1201.0,8.2,40.1,0.44438995418042226
2005-01-01 01:00:00,2.306188894066939,1275.0,121.59605722331922,7.651361530506058,930.0,215.0,649.0,106.0,1024.0,1617.0,5.3,50.7,0.4564
2005-01-01 02:00:00,1.5745482030137272,1103.1217295767476,136.3261480095937,7.5,878.0,300.0,738.0,129.0,1002.0,1355.0,5.9,50.0,0.4689
2005-01-01 03:00:00,1.695494996346059,1163.0,129.42987758546408,7.6,848.7337350533461,330.39565837603783,748.0,137.99314951109704,1001.0,1296.0,7.035252106652608,53.9,0.4693
2005-01-01 04:00:00,1.2752859453190875,1054.0,130.67475340793112,5.6,791.0,253.0,830.0,126.0,959.8632596856907,1131.0,4.3,55.3,0.465
2005-01-01 05:00:00,0.5496103835291242,1004.0,146.12254094975847,4.8,753.0,181.0,879.0,106.0,942.0,1036.0,4.2,52.257735105702686,0.4759
2005-01-01 06:00:00,0.4914047374380339,1001.0,174.74692150980252,5.3,805.8038279513427,171.0,859.0,99.0,954.0,1009.0,6.856818173411638,58.3,0.4636
2005-01-01 07:00:00,0.41920967385548313,974.0,132.97746198396632,3.633393203558147,736.0,168.0,888.0,97.0,945.0,966.0,3.0,60.7,0.4667
2005-01-01 08:00:00,1.280645642232236,1042.6363589648831,267.4831790537994,3.0,653.0,169.0,934.8211896636928,94.0,905.0,901.0,2.6,63.2,0.4721
2005-01-01 09:00:00,0.8821473152279014,939.0,213.57849663734436,3.0,649.0,145.0,996.0,86.0,897.0,831.0477919851526,3.9,59.0,0.4807
2005-01-01 10:00:00,1.0125862709597464,973.0,248.7473785576429,4.7,748.0,190.0,878.0,97.0,968.0,991.0,4.7,57.2,0.4932
2005-01-01 11:00:00,1.0824082516415956,1011.0,253.56831136022367,5.4,782.0,225.0,846.0,113.0,992.0,1019.0,6.8,48.6,0.4822
2005-01-01 12:00:00,1.3394601224042089,1097.0,283.9632369274392,7.4,875.0,261.0,778.0,125.0,1080.0,1151.0,8.6,43.6,0.4887
2005-01-01 13:00:00,1.750149810771311,1149.0,271.61693087655306,8.4,914.0,382.0,742.0,147.0,1072.0,1072.6343999558358,9.5,41.2,0.4908
2005-01-01 14:00:00,1.0492387735343476,1117.0,196.92154442386908,8.9,934.0,357.0,715.1672450046249,153.0,1075.0,1206.0,10.9,35.9,0.468
2005-01-01 15:00:00,0.9470785440883256,1085.0,155.5836060869367,7.9,896.0,299.0,760.0,147.0,1049.0,1138.0,12.5,32.3,0.467
2005-01-01 16:00:00,1.3227455168211613,1102.0,174.54321932700216,7.7,885.0,313.0,772.0,139.0,1051.0,1142.0,12.8,32.6,0.4814
2005-01-01 17:00:00,2.8750935365782633,1314.465701515153,191.76762217519655,12.1,1053.0,510.0,659.0,165.0,1192.0,1438.0,10.9,39.7,0.5166
2005-01-01 18:00:00,4.160358516522236,1377.5905584369802,170.15339174508836,16.6,1198.0,832.0,555.0,191.0,1344.0,1735.0,9.0,51.8,0.5961
2005-01-01 19:00:00,3.74971778886745,1328.0,141.38358355590287,11.4,1029.0,622.0,637.0,172.0,1188.0,1374.8640784470158,8.1,46.9526530175415,0.5882
2005-01-01 20:00:00,3.117636025633676,1198.0,126.07035449631366,7.9,897.0,402.0,720.0,151.0,1072.0,1436.0,7.8,54.6,0.5786
2005-01-01 21:00:00,2.3796193886971784,1176.0,141.1798695571063,8.1,905.0,334.0,762.3730957384557,137.0,1104.0,1389.0,6.2,59.6,0.5698
2005-01-01 22:00:00,1.8799533992581772,1118.0,142.59174268415052,6.4,830.0,295.0,833.8294516460173,130.0,1058.0,1313.0,5.7,59.9,0.5523
2005-01-01 23:00:00,1.7409476511241548,1091.0,152.98503991938531,5.179713072188033,773.0,222.0,820.0,115.0,1085.1420091895468,1232.0,5.6,60.87289651348143,0.5463
2005-01-02 00:00:00,1.9164236222897602,1124.984410713865,143.11243407592087,5.2,775.0,230.0,809.0,112.0,1012.0,1195.0,4.7,62.9,0.5424
2005-01-02 01:00:00,1.000612313415537,1043.0,108.82823147293621,4.3,726.0,195.0,875.0,105.0,972.0,1107.0,4.5,63.5,0.5411
2005-01-02 02:00:00,1.41398010827491,992.0,76.96650457873724,3.6,685.0,167.0,916.0,96.0,963.0,1035.0,4.5,63.6,0.5414
2005-01-02 03:00:00,1.6196875119351832,1042.8913937153566,99.99852329163689,4.5,739.0,232.25443268778375,868.0,105.07914950328683,1004.0,1030.0,3.1,70.0,0.5388
2005-01-02 04:00:00,1.0344719464165506,947.0,186.50336879144072,3.3,673.0,148.0,929.0,87.0,974.0,929.0,3.2,68.3,0.531
2005-01-02 05:00:00,0.7448411130878749,923.0,145.7129494665493,2.7,684.6200449328252,123.0,984.0,75.0,943.0,875.0,3.1,63.14292564769015,0.5337
2005-01-02 06:00:00,0.33760361440918096,911.0,131.35404850508027,2.4,613.0,148.0,992.0,82.0,934.0,819.5064663067265,2.4,71.9,0.5288
